yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
417200.KQ,417200,LS머트리얼즈,7895,중견기업부,울트라커패시터(셀 및 모듈),KOSDAQ,주권,KRX,11670.0,12711.0,18277.0,18789.416666666668,16157.95,-27.77549132160949,31250.0,-62.656,38.66666666660105,-13.1,-56.29,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,-92.86,746.84,8.9,,4.37,0.24,33.22,8.09,-101.61,-83.26,214 -> 84 -> 6,1536.0,-1.0,-10.0,-0.07,-0.65,28.0,-187.58,192.05,729.2,-537.15,0.19,,22.0,14.88,OpenDART,0.0,1.0,False,2.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-24,2025.0,CFS,11014.0,OpenDART,2025.0,11011.0,10,8,9,9,,-83.26,19.79,4.12,9.7,,6.07,전자부품 제조업,전자부품 제조업,2026-07-27,4.25,0,0,0,0,0,0,5,1,6,D,91
232140.KQ,232140,와이씨,7802,우량기업부,메모리 웨이퍼 테스터,KOSDAQ,주권,KRX,9510.0,10726.5,15150.833333333334,17591.416666666668,16257.45,-41.503741361652665,23700.0,-59.87341772151898,35.47523427034851,-24.16,-59.45,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,75.37,55.92,7.77,23.0,2.09,5.56,27.51,29.07,60.38,19.34,165 -> 134 -> 235,2726.0,170.0,290.0,6.24,10.64,411.93,245.48,982.3,1309.93,-327.63,,,,,,,,,,,,4.0,,,22750.0,,,139.22,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,,,20,15,19,19,0.31,19.34,30.0,7.35,8.9,-23.33,-71.56,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-27,4.25,4,3,6,20,12,10,5,3,63,B,92
122870.KQ,122870,와이지엔터테인먼트,7766,우량기업부,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트",KOSDAQ,주권,KRX,41750.0,41432.5,44885.0,53581.666666666664,61754.0,-32.393043365611945,107400.0,-61.12662942271881,43.421052631538956,6.78,-22.97,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,99.19,32.29,12.0,14.0,1.44,7.41,28.88,49.47,,-22.48,3285 -> 991 -> 1974,5454.0,713.0,537.0,13.07,9.85,909.09,822.28,1682.2,1879.34,-197.14,0.72,15.08,300.0,55.64,OpenDART,6.27,5.0,True,5.0,OpenDART,,4.0,,,64316.0,,,54.05,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,3,2,2,2,0.14,-22.48,,,,,,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-07-27,4.25,8,6,6,20,0,10,5,1,56,B,93
281740.KQ,281740,레이크머티리얼즈,7743,우량기업부,"LED, 반도체 소재 및 석유화학촉매",KOSDAQ,주권,KRX,11780.0,12631.5,16553.166666666668,19283.083333333332,17480.3,-32.609852233657314,27550.0,-57.24137931034483,40.927694406470266,-13.0,-51.12,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,-63.09,69.3,10.4,59.63,5.27,5.8,161.94,1.8,-40.09,-43.54,367 -> 317 -> 117,1412.0,133.0,78.0,9.42,5.52,154.78,18.13,206.47,2199.93,-1993.46,0.25,25.6,30.0,19.72,OpenDART,-40.0,2.0,True,2.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,3,2,2,2,,-43.54,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-07-27,4.25,0,0,6,0,0,0,5,3,14,D,94
065350.KQ,065350,신성델타테크,7736,우량기업부,"세탁기, 자동차, 에어컨 및 LCD 부품",KOSDAQ,주권,KRX,28250.0,28765.0,40035.0,52177.5,54305.5,-47.97948642402704,121700.0,-76.7871815940838,44.83985765120087,0.53,-52.6,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,73.25,81.02,4.43,33.83,3.04,9.51,161.32,7.19,4.53,,456 -> 790,9454.0,277.0,242.0,2.93,2.56,143.76,-801.57,706.02,5756.98,-5050.96,0.42,13.6,120.0,32.98,OpenDART,0.0,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,2025.0,11011,1,0,0,0,0.46,,,,,,,가정용 기기 제조업,가정용 기기 제조업,2026-07-27,4.25,0,0,6,20,0,10,5,1,42,C,95
252990.KQ,252990,샘씨엔에스,7683,우량기업부,세라믹 STF(다층 세라믹 기판),KOSDAQ,주권,KRX,12760.0,13036.0,13282.666666666666,11991.166666666666,10033.75,27.17079855487729,16320.0,-21.813725490196077,53.406223717346705,7.32,-7.54,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,337.29,46.34,6.61,37.95,4.55,9.7,52.36,46.34,182.69,,59 -> 258,780.0,147.0,151.0,18.85,19.36,192.43,99.32,87.94,871.98,-784.04,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-23,2025.0,OFS,11011.0,OpenDART,,,10,7,9,9,0.11,,14.58,4.12,8.6,160.29,10.44,전자부품 제조업,전자부품 제조업,2026-07-27,4.25,0,0,6,20,0,10,5,5,46,C,96
213420.KQ,213420,덕산네오룩스,7523,우량기업부,"HTL(정공수송층), HIL(정공주입층), RED HOST",KOSDAQ,주권,KRX,30400.0,30412.5,37970.833333333336,41688.75,41067.0,-25.974626829327686,55800.0,-45.51971326164875,49.404761904720736,0.16,-43.91,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,16.22,20.99,11.83,10.0,1.63,12.5,51.8,62.18,15.62,21.88,1442 -> 1843 -> 2142,3443.0,607.0,540.0,17.63,15.68,605.55,464.93,1262.89,2436.93,-1174.04,,,,,,,,,,,,4.0,,,64143.0,,,111.0,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,,,10,7,9,9,0.62,21.88,25.0,4.37,8.6,-60.0,-62.7,전자부품 제조업,전자부품 제조업,2026-07-27,4.25,12,6,12,20,12,8,5,3,78,A,97
476830.KQ,476830,알지노믹스,7518,기술성장기업부,"인체질환치료제 및 진단제, 진단용 유전자재조합 의약품",KOSDAQ,주권,KRX,26750.0,33477.5,53155.0,70383.75,,,118000.0,-77.33050847457628,30.769230769215355,-34.36,-72.82,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,,,10.11,,14.0,604.61,6.72,7800.0,,,-,79.0,-146.0,-1038.0,-184.81,-1313.92,-108.52,-109.73,176.19,39.56,136.63,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-22,2025.0,OFS,11011.0,OpenDART,,,9,2,8,8,,,,21.14,-25.16,,-33.77,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-27,4.25,0,0,20,0,0,0,3,1,24,D,98
019210.KQ,019210,와이지-원,7513,우량기업부,"엔드밀, 탭, 드릴",KOSDAQ,주권,KRX,20200.0,21649.5,18544.166666666668,15041.166666666666,11165.6,80.9128036110912,26700.0,-24.344569288389515,33.09053069716633,14.51,24.61,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,50.78,9.18,24.83,16.03,1.63,6.14,170.78,11.2,19.18,-0.37,685 -> 451 -> 680,6394.0,665.0,253.0,10.4,3.96,383.09,-187.32,563.85,7419.77,-6855.92,0.94,27.9,190.0,70.67,OpenDART,-14.12,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,2025.0,11011,1,0,0,0,0.32,-0.37,,,,,,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,2026-07-27,4.25,8,6,6,20,0,10,3,5,58,B,99
388720.KQ,388720,유일로보틱스,7469,벤처기업부,"취출로봇, 사출장비 및 자동화시스템",KOSDAQ,주권,KRX,64700.0,65940.0,82548.33333333333,94462.5,90494.5,-28.503942228533223,150700.0,-57.0670205706702,40.42105263156703,-3.58,-37.73,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,,,15.05,,7.99,-26.71,20.64,4.83,-3250.0,,-,369.0,-126.0,-247.0,-34.15,-66.94,-112.68,-195.79,28.12,185.17,-157.05,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-27,2025.0,OFS,11011,OpenDART,,,20,16,19,19,,,29.0,6.15,8.9,,29.92,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-27,4.25,0,0,0,0,0,0,5,3,8,D,100
