yf_symbol,symbol,name,market_cap,market_cap_as_of,market_cap_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
SHOP,SHOP,쇼피파이,177.453930964,2026-09-21,Naver exchange listing (USD),137.9199981689453,139.3120002746582,133.5421667734782,123.84516690572103,130.25060005187987,5.88818639914953,179.00999450683594,-22.95402357342763,41.438669558061875,-7.59,23.56,daily_close,일봉 종가,2026-09-22 15:37 KST,,,68.1,325.66,73.35,85.540535,12.867162,15.54,1.403,33.7,44.78,207.26,0.1 -> 1.56 -> 0.94,11556000000.0,1885000000.0,1231000000.0,16.31,10.65,2033000000.0,2007000000.0,1534000000.0,188000000.0,1346000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Application,76.79,4.3,47.0,-2.46,171.32,220.0,110.0,24.22,0.37,Finnhub,yfinance,,,2026-09-18,,,,,1.26,207.26,37.91,14.87,36.64,32,30,30,30,125.64,-13.47,2026-09-21,4.25,0,0,16,10,15,10,5,5,61,B,87
TMUS,TMUS,T-모바일 US,177.280437481,2026-09-21,Naver exchange listing (USD),165.27000427246094,179.02249984741212,180.48233337402343,185.4509167989095,192.92585014343263,-14.33496125605287,272.8299865722656,-39.423812481592755,33.3698661198065,-9.71,-8.98,daily_close,일봉 종가,2026-09-22 15:38 KST,165.02,-0.1512702039075252,5.3,32.59,43.47,18.787657,3.4310768,17.99,214.035,7.9,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,2.47,41.21,4.08,,yfinance,,3.0,False,3.0,yfinance dividend history,Communication Services,Telecom Services,83.78,4.3,24.0,0.0,243.38,300.0,169.0,47.26,4.98,Finnhub,yfinance,,,2026-09-16,,,,,3.54,18.43,18.84,6.49,29.85,8,7,7,7,-0.28,-47.13,2026-09-21,4.25,4,0,16,0,12,5,3,5,45,C,88
BLK,BLK,블랙록,177.14291131,2026-09-21,Naver exchange listing (USD),1090.27001953125,1108.9349975585938,1088.1436676025392,1062.4634989420572,1061.4061520385742,2.719398925400879,1202.5899658203125,-9.339837307926203,36.61286619233862,-5.73,12.18,daily_close,일봉 종가,2026-09-22 15:38 KST,1090.27,-1.7914140229763585e-06,19.6,23.27,84.46,25.44544,2.904596,12.28,23.192,30.6,4.92,-1.66,36.51 -> 42.01 -> 35.31,24216000000.0,7909000000.0,5553000000.0,32.66,22.93,3927000000.0,3552000000.0,11468000000.0,14996000000.0,-3528000000.0,2.1,52.43,22.92,,yfinance,2.21,10.0,False,10.0,yfinance dividend history,Financial Services,Asset Management,86.96,4.47,16.0,0.0,1323.31,1488.0,1190.0,21.37,6.33,Finnhub,yfinance,,,2026-09-22,,,,,1.3,-1.66,15.53,2.63,13.11,18,17,17,17,63.85,10.44,2026-09-21,4.25,0,3,12,10,0,8,5,0,38,D,89
PEP,PEP,펩시코,176.876297001,2026-09-21,Naver exchange listing (USD),129.58999633789062,137.77550048828124,138.82683283487955,144.50058301289877,148.14514976501465,-12.52498205749962,176.10000610351562,-26.411134669856484,11.30305153019728,-9.68,-7.12,daily_close,일봉 종가,2026-09-22 15:37 KST,,,137.0,23.05,81.49,16.984272,8.010756,51.51,238.949,6.4,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,4.57,75.33,5.92,,yfinance,7.52,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,40.0,3.38,22.0,0.0,155.0,183.0,124.0,19.61,0.48,Finnhub,yfinance,,,2026-09-22,,,,,0.12,-4.36,25.77,9.78,29.72,6,5,4,4,-34.09,-18.09,2026-09-21,4.25,8,0,20,20,0,10,1,5,64,B,90
MCD,MCD,맥도날드,175.410182704,2026-09-21,Naver exchange listing (USD),247.8800048828125,257.5925003051758,266.531000773112,277.280500793457,293.2102503967285,-15.459979810590474,341.05999755859375,-27.320704082211527,19.674636455152253,-8.51,-6.3,daily_close,일봉 종가,2026-09-22 15:37 KST,,,5.7,25.62,76.43,21.211208,-180.57399,,,3.7,4.58,1.67,11.56 -> 11.39 -> 11.95,26885000000.0,12394000000.0,8563000000.0,46.1,31.85,10551000000.0,7186000000.0,774000000.0,54814000000.0,-54040000000.0,3.0,59.71,7.44,,yfinance,8.2,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Restaurants,60.98,3.94,31.0,2.44,315.39,407.0,250.0,27.23,0.09,Finnhub,yfinance,,,2026-09-22,,,,,3.72,1.67,21.75,15.65,12.4,6,5,5,5,-2.48,,2026-09-21,4.25,4,0,0,0,0,5,1,5,15,D,91
T,T,AT&T,174.393214793,2026-09-21,Naver exchange listing (USD),25.450000762939453,25.80850009918213,23.903999996185302,24.473416646321613,25.14804991722107,1.2006928835925834,29.6200008392334,-14.078325314462989,45.00001719634519,0.63,13.51,daily_close,일봉 종가,2026-09-22 15:38 KST,25.49,0.1571679208701345,6.2,9.87,68.45,8.749175,1.6510962,18.34,129.054,2.3,3.63,24.22,1.97 -> 1.49 -> 3.04,125648000000.0,25000000000.0,21953000000.0,19.9,17.47,40284000000.0,19442000000.0,18234000000.0,155043000000.0,-136809000000.0,4.36,36.63,1.11,,yfinance,-6.35,10.0,False,10.0,yfinance dividend history,Communication Services,Telecom Services,57.14,3.92,23.0,0.0,28.71,36.0,20.0,12.81,4.81,Finnhub,yfinance,,,2026-09-16,,,,,1.41,24.22,18.84,6.49,29.85,8,7,7,7,-53.56,-74.56,2026-09-21,4.25,12,6,16,10,12,5,5,5,71,A,92
ETN,ETN,이튼,169.121012,2026-09-21,Naver exchange listing (USD),435.42999267578125,408.6214996337891,414.8501668294271,408.45250040690104,384.80240097045896,13.156776459201183,459.9599914550781,-5.333072274763835,61.35055785512121,3.87,3.71,daily_close,일봉 종가,2026-09-22 15:37 KST,,,-15.9,29.38,87.9,44.386337,8.350049,19.68,105.059,21.4,12.46,14.15,8.02 -> 9.5 -> 10.45,27448000000.0,5209000000.0,4087000000.0,18.98,14.89,4472000000.0,3553000000.0,622000000.0,10532000000.0,-9910000000.0,1.01,43.58,4.4,,yfinance,8.69,10.0,False,10.0,yfinance dividend history,Industrials,Specialty Industrial Machinery,81.82,4.48,25.0,3.03,479.57,534.0,333.0,10.14,0.69,Finnhub,yfinance,,,2026-09-22,,,,,,14.15,34.42,15.34,43.96,8,6,7,6,28.96,-45.57,2026-09-21,4.25,0,0,16,0,8,0,3,0,27,D,93
WELL,WELL,웰타워,167.760594795,2026-09-21,Naver exchange listing (USD),232.75999450683594,236.63849868774415,236.58599955240885,223.48583297729493,212.50284965515138,9.532646213713255,252.07000732421875,-7.660575338717625,44.26119696887156,-2.7,4.04,daily_close,일봉 종가,2026-09-22 15:38 KST,232.76,2.360012108199171e-06,35.6,135.35,100.86,104.55804,3.6276195,3.84,41.375,39.1,-69.0,45.12,0.66 -> 1.57 -> 1.39,10667136000.0,355168000.0,936845000.0,3.33,8.78,2881677000.0,2847878000.0,5033678000.0,21380295000.0,-16346617000.0,1.46,132.74,3.4,,yfinance,4.94,10.0,False,10.0,yfinance dividend history,Real Estate,REIT - Healthcare Facilities,82.14,4.32,22.0,0.0,261.59,292.0,219.0,12.39,-18.03,Finnhub,yfinance,,,2026-09-15,,,,,2.94,45.12,,,,1,0,0,0,,,2026-09-21,4.25,0,0,0,0,15,10,5,0,30,D,94
UBS,UBS,UBS 그룹 AG,167.364731674,2026-09-21,Naver exchange listing (USD),51.060001373291016,53.665500259399415,52.85900026957194,49.052833493550615,46.68885005950928,9.362302366004515,55.720001220703125,-8.363244338337624,27.06696394503082,-4.18,2.24,daily_close,일봉 종가,2026-09-22 15:37 KST,,,20.6,12.19,51.09,17.15932,1.7382047,10.67,,14.6,,-46.68,8.3 -> 1.52 -> 2.36,47295000000.0,,7767000000.0,,16.42,21851000000.0,19489000000.0,211009000000.0,336042000000.0,-125033000000.0,2.15,37.41,1.1,,yfinance,21.82,7.0,False,8.0,yfinance dividend history,Financial Services,Banks - Diversified,52.0,3.67,3.0,0.0,55.03,62.6,50.0,7.78,1.94,Finnhub,yfinance,,,2026-09-18,,,,,0.83,-46.68,15.53,2.68,13.11,18,17,17,17,10.49,-35.14,2026-09-21,4.25,8,6,12,16,0,8,3,0,53,C,95
SCCO,SCCO,서던 코퍼,167.230710449,2026-09-21,Naver exchange listing (USD),198.05999755859375,202.48749923706055,188.8082478841146,184.3965067545573,178.89907257080077,10.710466360975621,219.6999969482422,-9.84979503424685,40.57541223033621,-8.31,14.71,daily_close,일봉 종가,2026-09-22 15:38 KST,198.5143,0.22937617237516195,71.6,22.26,9.76,29.694153,13.484477,49.9,67.863,40.6,26.05,32.97,2.88 -> 4.05 -> 5.08,13420000000.0,7001800000.0,4334900000.0,52.17,32.3,4752100000.0,3426800000.0,4304600000.0,7413500000.0,-3108900000.0,2.22,54.16,4.4,,yfinance,-3.43,10.0,False,10.0,yfinance dividend history,Basic Materials,Copper,5.56,2.22,17.0,0.0,171.44,275.0,138.34,-13.44,2.21,Finnhub,yfinance,,,2026-09-22,,,,,0.41,32.97,,,,3,2,2,2,,,2026-09-21,4.25,0,0,20,20,15,10,5,0,70,A,96
NEE,NEE,넥스트에라 에너지,166.106444783,2026-09-21,Naver exchange listing (USD),79.62999725341797,82.4694995880127,85.7226666768392,88.16241677602132,87.65495018005372,-9.155162269959128,97.87999725341797,-18.64528045781357,34.549600162680335,-4.81,-9.2,daily_close,일봉 종가,2026-09-22 15:37 KST,,,53.1,23.96,87.01,18.341629,2.9600554,11.68,161.676,12.4,12.53,-4.52,3.6 -> 3.37 -> 3.28,27412000000.0,8020000000.0,6835000000.0,29.26,24.93,12485000000.0,3211000000.0,2812000000.0,95619000000.0,-92807000000.0,3.13,53.47,2.49,,yfinance,10.09,10.0,False,10.0,yfinance dividend history,Utilities,Utilities - Regulated Electric,64.29,4.0,18.0,-1.23,98.39,114.0,55.0,23.56,6.77,Finnhub,yfinance,,,2026-09-16,,,,,0.35,-4.52,,,,1,0,0,0,,,2026-09-21,4.25,4,3,12,20,0,10,3,5,57,B,97
WDC,WDC,웨스턴 디지털,161.583634872,2026-09-21,Naver exchange listing (USD),448.1700134277344,448.61699829101565,496.4318318684896,486.04741490681965,387.31344856262206,15.712484317536637,746.22998046875,-39.94210562992752,49.23826195095891,-2.45,-33.64,daily_close,일봉 종가,2026-09-22 15:37 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-22,,,,,,,,,,2,0,0,0,,,2026-09-21,4.25,0,0,0,0,0,0,5,5,10,D,98
BBVA,BBVA,방코 빌바오 비스카야 아르헨타리아 ADR,161.179162384,2026-09-21,Naver exchange listing (USD),28.90999984741211,28.98400001525879,27.509000078837076,25.10450005531311,24.281350011825563,19.06257202887109,29.639999389648438,-2.4628864955080783,49.585412166693395,-0.45,17.86,daily_close,일봉 종가,2026-09-22 15:37 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-22,,,,,,,,,,2,0,0,0,,,2026-09-21,4.25,0,0,0,0,0,0,5,0,5,D,99
UNP,UNP,유니온 퍼시픽,160.180576526,2026-09-21,Naver exchange listing (USD),269.6300048828125,291.48899993896487,291.7323333740234,276.7790007273356,263.0569006347656,2.498738574120563,310.6199951171875,-13.196185332148602,9.730148332133396,-12.47,0.71,daily_close,일봉 종가,2026-09-22 15:37 KST,,,6.6,19.42,91.3,23.088617,8.682585,39.7,150.772,11.5,1.37,7.07,10.45 -> 11.09 -> 11.98,24510000000.0,9846000000.0,7138000000.0,40.17,29.12,9290000000.0,5499000000.0,1266000000.0,32822000000.0,-31556000000.0,2.11,44.7,5.68,,yfinance,2.31,10.0,False,10.0,yfinance dividend history,Industrials,Railroads,67.74,4.2,24.0,0.0,329.25,375.0,245.0,22.11,1.49,Finnhub,yfinance,,,2026-09-16,,,,,3.5,7.07,34.97,15.34,33.96,8,6,7,6,-33.98,-43.4,2026-09-21,4.25,4,0,20,0,4,5,1,5,39,D,100
